https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/jumpsuits/long-asymmetrical-draped-jumpsuit_87086351,87086351,"Long design. Straight design. Asymmetric neckline. Gathered detail on sleeves. Draped waist. Side zipper closure. Inner lining. Party and ceremony collection. Available in Plus. This garment is part of our event collection, designed to make you the perfect guest at any party, wedding, or ceremony.","XXS, XS, S, M, L, XL, XXL, 1XL, 2XL, 3XL, 4XL","Last Few Items, Last Few Items, Available, Available, Last Few Items, Not Available, Not Available, Not Available, Not Available, Last Few Items, Last Few Items",
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/zebra-shirt-dress_87045748,87045748,Fluid fabric. Zebra print. Animal print. Shirt-style. Midi design. A-line design. Shirt Collar. Short sleeve. Button Closure at the Front. Adjustable waist tie. Belt loops.,"0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20","Available, Available, Available, Available, Last Few Items, Not Available, Last Few Items, Last Few Items, Last Few Items, Last Few Items, Last Few Items",
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/button-crochet-dress_77010366,77010366,Cotton blend fabric. Midi design. Straight design. V-neck. Short sleeve. Opening at the bottom. Available in Plus. Front button closure. Crochet fabric.,"0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20","Not Available, Available, Available, Not Available, Not Available, Not Available, Not Available, Last Few Items, Last Few Items, Last Few Items, Not Available",
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/midi-floral-dress_87027183,87027183,Midi design. Straight design. Floral print. V-neck. Short sleeve. Side zipper closure. Available in Plus.,"0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20","Last Few Items, Available, Available, Available, Available, Available, Available, Available, Last Few Items, Last Few Items, Last Few Items",
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/jumpsuits/long-culotte-jumpsuit-with-draped-neck_87037195,87037195,Cotton blend fabric. Long design. Culotte design. Straight design. Draped neckline. Sleeveless. Wide straps. Back zipper closure. Available in Plus.,"XXS, XS, S, M, L, XL, XXL, 1XL, 2XL, 3XL, 4XL","Last Few Items, Available, Available, Available, Available, Available, Last Few Items, Last Few Items, Not Available, Last Few Items, Last Few Items",
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/cotton-midi-dress_87090417?c=37,87090417,Knitted fabric. Elastic fabric. Fitted design. Midi design. Long sleeves. The model is 1.77 tall and is wearing a size 36. The model is 1.78 tall and is wearing a size 36.,"0, 2, 4, 6, 8, 10, 12","Last Few Items, Available, Available, Available, Available, Available, Not Available",
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/jumpsuits/long-cropped-jumpsuit-with-belt_87047184?c=52,87047184,Straight design. Boot cropped design. V-neck. Short sleeve. Belt loops. Removable belt. Two side pockets. Front pleat detail. Back zipper closure. Available in Plus.,"XXS, XS, S, M, L, XL, XXL, 1XL, 2XL, 3XL, 4XL","Last Few Items, Available, Available, Available, Available, Available, Available, Available, Available, Last Few Items, Last Few Items",
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/floral-print-flared-dress_17031287,17031287,100% cotton fabric. Midi design. A-line design. Crew neck. Sleeveless. Wide straps. Floral print. Back zipper closure. 100% cotton lining. Available in Plus.,"0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20","Available, Available, Available, Available, Available, Available, Not Available, Not Available, Not Available, Not Available, Not Available",
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/floral-linen-blend-dress_87057163,87057163,Linen blend fabric. A-line design. Midi design. Floral print. V-neck. Short sleeve. Draped neck. Ribbon on the waist with tie closure. Side zipper closure. Available in Plus.,"0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20","Last Few Items, Available, Available, Available, Available, Available, Available, Last Few Items, Last Few Items, Available, Last Few Items",
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/stripe-print-dress-with-bow_77020364,77020364,Fluid fabric. A-line design. Long design. Striped print. V-neck. V-neckline in the back. Sleeveless. Wide straps. Available in Plus. Tie closure at the back.,"0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20","Not Available, Available, Available, Available, Available, Not Available, Not Available, Not Available, Last Few Items, Last Few Items, Not Available",
