Link,Reference Number,Description,Sizes Available,Inventory Status,Image URLs
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/printed-satin-dress_77035648?c=52,77035648,Fluid fabric. Satin fabric. Midi design. Straight Design. Shirt Collar. Long sleeve with buttoned cuffs. Belt loops. Front zipper closure. Decorative belt. Available Plus. Printed Design.,"0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20","Not Available, Last Few Items, Available, Last Few Items, Not Available, Not Available, Not Available, Not Available, Not Available, Not Available, Not Available","https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77035648_52.jpg?imwidth=493&imdensity=1&ts=1720445660857, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/outfit/S/77035648_52-99999999_01.jpg?imwidth=493&imdensity=1&ts=1720445660857, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77035648_52_R.jpg?imwidth=493&imdensity=1&ts=1720445660857, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77035648_52_D1.jpg?imwidth=493&imdensity=1&ts=1720445660857, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77035648_52_D3.jpg?imwidth=493&imdensity=1&ts=1722247463546, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77035648_52_D4.jpg?imwidth=493&imdensity=1&ts=1722247463546, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77035648_52_D5.jpg?imwidth=493&imdensity=1&ts=1722247463546, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77035648_52_D8.jpg?imwidth=493&imdensity=1&ts=1731933305408, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77035648_52_B.jpg?imwidth=493&imdensity=1&ts=1731936984911, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77035648_52_D0.jpg?imwidth=493&imdensity=1&ts=1731935054322, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77035648_52.jpg?imwidth=493&imdensity=1&ts=1720445660857, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/outfit/S/77035648_52-99999999_01.jpg?imwidth=493&imdensity=1&ts=1720445660857, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77035648_52_R.jpg?imwidth=493&imdensity=1&ts=1720445660857, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77035648_52_D1.jpg?imwidth=493&imdensity=1&ts=1720445660857, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77035648_52_D3.jpg?imwidth=493&imdensity=1&ts=1722247463546, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77035648_52_D4.jpg?imwidth=493&imdensity=1&ts=1722247463546, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77035648_52_D5.jpg?imwidth=493&imdensity=1&ts=1722247463546, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77035648_52_D8.jpg?imwidth=493&imdensity=1&ts=1731933305408, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77035648_52_B.jpg?imwidth=493&imdensity=1&ts=1731936984911, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77035648_52_D0.jpg?imwidth=493&imdensity=1&ts=1731935054322"
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/check-bow-dress_77082922?c=43,77082922,Cotton blend fabric. Short design. Straight Design. Checked print. Stand-up collar. Long sleeve with buttoned cuffs. Decorative bow. Unlined. Available Plus. Front button closure.,"0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20","Available, Available, Available, Available, Available, Available, Last Few Items, Last Few Items, Last Few Items, Last Few Items, Last Few Items","https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77082922_43.jpg?imwidth=493&imdensity=1&ts=1718204644988, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/outfit/S/77082922_43-99999999_01.jpg?imwidth=493&imdensity=1&ts=1718204644988, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77082922_43_R.jpg?imwidth=493&imdensity=1&ts=1718204644988, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77082922_43_D1.jpg?imwidth=493&imdensity=1&ts=1718204644988, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77082922_43_D2.jpg?imwidth=493&imdensity=1&ts=1718204644988, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77082922_43_D3.jpg?imwidth=493&imdensity=1&ts=1714995007934, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77082922_43_D4.jpg?imwidth=493&imdensity=1&ts=1714995007934, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77082922_43_D5.jpg?imwidth=493&imdensity=1&ts=1714995007934, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77082922_43_D6.jpg?imwidth=493&imdensity=1&ts=1721322267515, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77082922_43_D8.jpg?imwidth=493&imdensity=1&ts=1715169879279, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77082922_43_B.jpg?imwidth=493&imdensity=1&ts=1715169879279, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77082922_43.jpg?imwidth=493&imdensity=1&ts=1718204644988, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/outfit/S/77082922_43-99999999_01.jpg?imwidth=493&imdensity=1&ts=1718204644988, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77082922_43_R.jpg?imwidth=493&imdensity=1&ts=1718204644988, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77082922_43_D1.jpg?imwidth=493&imdensity=1&ts=1718204644988, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77082922_43_D2.jpg?imwidth=493&imdensity=1&ts=1718204644988, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77082922_43_D3.jpg?imwidth=493&imdensity=1&ts=1714995007934, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77082922_43_D4.jpg?imwidth=493&imdensity=1&ts=1714995007934, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77082922_43_D5.jpg?imwidth=493&imdensity=1&ts=1714995007934, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77082922_43_D6.jpg?imwidth=493&imdensity=1&ts=1721322267515, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77082922_43_D8.jpg?imwidth=493&imdensity=1&ts=1715169879279, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77082922_43_B.jpg?imwidth=493&imdensity=1&ts=1715169879279"
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/short-knitted-turtleneck-dress_77077689?c=76,77077689,Thick knitted fabric. Rolled neck. A-line design. The model is 1.79 tall and is wearing a size 36. Long sleeves. Available Plus. The model is 1.78 tall and is wearing a size 36. Fitted design.,"0, 2, 4, 6, 8, 10, 12","Not Available, Not Available, Available, Not Available, Not Available, Not Available, Not Available","https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77077689_76.jpg?imwidth=493&imdensity=1&ts=1727714103820, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/outfit/S/77077689_76-99999999_01.jpg?imwidth=493&imdensity=1&ts=1726736625404, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77077689_76_R.jpg?imwidth=493&imdensity=1&ts=1726736625404, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77077689_76_D1.jpg?imwidth=493&imdensity=1&ts=1726736625404, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77077689_76_D3.jpg?imwidth=493&imdensity=1&ts=1726148284615, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77077689_76_D4.jpg?imwidth=493&imdensity=1&ts=1726148284615, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77077689_76_D5.jpg?imwidth=493&imdensity=1&ts=1726148284615, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77077689_76_D6.jpg?imwidth=493&imdensity=1&ts=1730802844491, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77077689_76_D8.jpg?imwidth=493&imdensity=1&ts=1725901468622, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77077689_76_B.jpg?imwidth=493&imdensity=1&ts=1725901468622, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77077689_76_D0.jpg?imwidth=493&imdensity=1&ts=1725901468622, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77077689_76.jpg?imwidth=493&imdensity=1&ts=1727714103820, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/outfit/S/77077689_76-99999999_01.jpg?imwidth=493&imdensity=1&ts=1726736625404, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77077689_76_R.jpg?imwidth=493&imdensity=1&ts=1726736625404, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77077689_76_D1.jpg?imwidth=493&imdensity=1&ts=1726736625404, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77077689_76_D3.jpg?imwidth=493&imdensity=1&ts=1726148284615, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77077689_76_D4.jpg?imwidth=493&imdensity=1&ts=1726148284615, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77077689_76_D5.jpg?imwidth=493&imdensity=1&ts=1726148284615, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77077689_76_D6.jpg?imwidth=493&imdensity=1&ts=1730802844491, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77077689_76_D8.jpg?imwidth=493&imdensity=1&ts=1725901468622, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77077689_76_B.jpg?imwidth=493&imdensity=1&ts=1725901468622, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77077689_76_D0.jpg?imwidth=493&imdensity=1&ts=1725901468622"
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/animal-print-ruffle-dress_87030621?c=30,87030621,Lightweight fabric. Short design. A-line design. V-neck. Wrap collar. Long flared sleeve. Fitted waist. Side closure. Ruffle detail at the hem. Lining only. Available Plus.,"0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20","Available, Available, Available, Available, Available, Available, Available, Available, Available, Available, Available","https://shop.mango.com/assets/rcs/pics/static/T8/fotos/S/87030621_30.jpg?imwidth=493&imdensity=1&ts=1732628083045, https://shop.mango.com/assets/rcs/pics/static/T8/fotos/outfit/S/87030621_30-99999999_01.jpg?imwidth=493&imdensity=1&ts=1732282475796, https://shop.mango.com/assets/rcs/pics/static/T8/fotos/S/87030621_30_R.jpg?imwidth=493&imdensity=1&ts=1732282475796, https://shop.mango.com/assets/rcs/pics/static/T8/fotos/S/87030621_30_D3.jpg?imwidth=493&imdensity=1&ts=1730208816345, https://shop.mango.com/assets/rcs/pics/static/T8/fotos/S/87030621_30_D4.jpg?imwidth=493&imdensity=1&ts=1730208816345, https://shop.mango.com/assets/rcs/pics/static/T8/fotos/S/87030621_30_D5.jpg?imwidth=493&imdensity=1&ts=1730208816345, https://shop.mango.com/assets/rcs/pics/static/T8/fotos/S/87030621_30_D8.jpg?imwidth=493&imdensity=1&ts=1727366644824, https://shop.mango.com/assets/rcs/pics/static/T8/fotos/S/87030621_30_B.jpg?imwidth=493&imdensity=1&ts=1727366644824, https://shop.mango.com/assets/rcs/pics/static/T8/fotos/S/87030621_30_D0.jpg?imwidth=493&imdensity=1&ts=1727366644824, https://shop.mango.com/assets/rcs/pics/static/T8/fotos/S/87030621_30.jpg?imwidth=493&imdensity=1&ts=1732628083045, https://shop.mango.com/assets/rcs/pics/static/T8/fotos/outfit/S/87030621_30-99999999_01.jpg?imwidth=493&imdensity=1&ts=1732282475796, https://shop.mango.com/assets/rcs/pics/static/T8/fotos/S/87030621_30_R.jpg?imwidth=493&imdensity=1&ts=1732282475796, https://shop.mango.com/assets/rcs/pics/static/T8/fotos/S/87030621_30_D3.jpg?imwidth=493&imdensity=1&ts=1730208816345, https://shop.mango.com/assets/rcs/pics/static/T8/fotos/S/87030621_30_D4.jpg?imwidth=493&imdensity=1&ts=1730208816345, https://shop.mango.com/assets/rcs/pics/static/T8/fotos/S/87030621_30_D5.jpg?imwidth=493&imdensity=1&ts=1730208816345, https://shop.mango.com/assets/rcs/pics/static/T8/fotos/S/87030621_30_D8.jpg?imwidth=493&imdensity=1&ts=1727366644824, https://shop.mango.com/assets/rcs/pics/static/T8/fotos/S/87030621_30_B.jpg?imwidth=493&imdensity=1&ts=1727366644824, https://shop.mango.com/assets/rcs/pics/static/T8/fotos/S/87030621_30_D0.jpg?imwidth=493&imdensity=1&ts=1727366644824"
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/button-crochet-dress_77010366?c=52,77010366,Cotton blend fabric. Midi design. Straight Design. V-neck. Short sleeve. Opening at the bottom. Available Plus. Front button closure. Crochet fabric.,"0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20","Last Few Items, Available, Available, Available, Last Few Items, Not Available, Not Available, Not Available, Last Few Items, Last Few Items, Last Few Items","https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77010366_52.jpg?imwidth=493&imdensity=1&ts=1714653615051, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/outfit/S/77010366_52-99999999_01.jpg?imwidth=493&imdensity=1&ts=1714653615051, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77010366_52_R.jpg?imwidth=493&imdensity=1&ts=1714653615051, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77010366_52_D1.jpg?imwidth=493&imdensity=1&ts=1714653615051, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77010366_52_D3.jpg?imwidth=493&imdensity=1&ts=1714995007934, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77010366_52_D4.jpg?imwidth=493&imdensity=1&ts=1714995007934, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77010366_52_D5.jpg?imwidth=493&imdensity=1&ts=1714995007934, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77010366_52_D8.jpg?imwidth=493&imdensity=1&ts=1712826270733, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77010366_52_B.jpg?imwidth=493&imdensity=1&ts=1712826270733, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77010366_52.jpg?imwidth=493&imdensity=1&ts=1714653615051, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/outfit/S/77010366_52-99999999_01.jpg?imwidth=493&imdensity=1&ts=1714653615051, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77010366_52_R.jpg?imwidth=493&imdensity=1&ts=1714653615051, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77010366_52_D1.jpg?imwidth=493&imdensity=1&ts=1714653615051, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77010366_52_D3.jpg?imwidth=493&imdensity=1&ts=1714995007934, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77010366_52_D4.jpg?imwidth=493&imdensity=1&ts=1714995007934, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77010366_52_D5.jpg?imwidth=493&imdensity=1&ts=1714995007934, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77010366_52_D8.jpg?imwidth=493&imdensity=1&ts=1712826270733, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77010366_52_B.jpg?imwidth=493&imdensity=1&ts=1712826270733"
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/perkins-neck-knitted-dress_77084032?c=05,77084032,"Fine knit fabric. Short design. A-line design. Perkins collar. Sleeveless. Available Plus. The model is 5'11"" and is wearing a size S.","0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20","Not Available, Not Available, Not Available, Last Few Items, Available, Last Few Items, Last Few Items, Available, Last Few Items, Last Few Items, Last Few Items","https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77084032_05.jpg?imwidth=493&imdensity=1&ts=1721223256077, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/outfit/S/77084032_05-99999999_01.jpg?imwidth=493&imdensity=1&ts=1721223256077, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77084032_05_R.jpg?imwidth=493&imdensity=1&ts=1721223256077, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77084032_05_D1.jpg?imwidth=493&imdensity=1&ts=1721223256077, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77084032_05_D2.jpg?imwidth=493&imdensity=1&ts=1721223256077, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77084032_05_D3.jpg?imwidth=493&imdensity=1&ts=1720514314229, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77084032_05_D4.jpg?imwidth=493&imdensity=1&ts=1720514314229, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77084032_05_D5.jpg?imwidth=493&imdensity=1&ts=1720514314229, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77084032_05_D8.jpg?imwidth=493&imdensity=1&ts=1717765584797, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77084032_05_B.jpg?imwidth=493&imdensity=1&ts=1717765584797, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77084032_05_D0.jpg?imwidth=493&imdensity=1&ts=1731944067658, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77084032_05.jpg?imwidth=493&imdensity=1&ts=1721223256077, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/outfit/S/77084032_05-99999999_01.jpg?imwidth=493&imdensity=1&ts=1721223256077, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77084032_05_R.jpg?imwidth=493&imdensity=1&ts=1721223256077, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77084032_05_D1.jpg?imwidth=493&imdensity=1&ts=1721223256077, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77084032_05_D2.jpg?imwidth=493&imdensity=1&ts=1721223256077, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77084032_05_D3.jpg?imwidth=493&imdensity=1&ts=1720514314229, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77084032_05_D4.jpg?imwidth=493&imdensity=1&ts=1720514314229, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77084032_05_D5.jpg?imwidth=493&imdensity=1&ts=1720514314229, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77084032_05_D8.jpg?imwidth=493&imdensity=1&ts=1717765584797, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77084032_05_B.jpg?imwidth=493&imdensity=1&ts=1717765584797, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77084032_05_D0.jpg?imwidth=493&imdensity=1&ts=1731944067658"
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/midi-dress-with-draped-detail_87095741?c=99,87095741,Circular knit. 100% cotton fabric. Elastic fabric. Midi design. Fitted design. Shaved design. Perkins collar. Short sleeve. Available Plus.,"0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20","Available, Available, Available, Available, Available, Available, Available, Available, Available, Available, Available","https://shop.mango.com/assets/rcs/pics/static/T8/fotos/S/87095741_99.jpg?imwidth=493&imdensity=1&ts=1738242303653, https://shop.mango.com/assets/rcs/pics/static/T8/fotos/outfit/S/87095741_99-99999999_01.jpg?imwidth=493&imdensity=1&ts=1738242303653, https://shop.mango.com/assets/rcs/pics/static/T8/fotos/S/87095741_99_R.jpg?imwidth=493&imdensity=1&ts=1738242303653, https://shop.mango.com/assets/rcs/pics/static/T8/fotos/S/87095741_99_D1.jpg?imwidth=493&imdensity=1&ts=1738242303653, https://shop.mango.com/assets/rcs/pics/static/T8/fotos/S/87095741_99_D2.jpg?imwidth=493&imdensity=1&ts=1738242303653, https://shop.mango.com/assets/rcs/pics/static/T8/fotos/S/87095741_99_D3.jpg?imwidth=493&imdensity=1&ts=1737372948689, https://shop.mango.com/assets/rcs/pics/static/T8/fotos/S/87095741_99_D4.jpg?imwidth=493&imdensity=1&ts=1737372948689, https://shop.mango.com/assets/rcs/pics/static/T8/fotos/S/87095741_99_D5.jpg?imwidth=493&imdensity=1&ts=1737372948689, https://shop.mango.com/assets/rcs/pics/static/T8/fotos/S/87095741_99_D8.jpg?imwidth=493&imdensity=1&ts=1737729257775, https://shop.mango.com/assets/rcs/pics/static/T8/fotos/S/87095741_99_B.jpg?imwidth=493&imdensity=1&ts=1737729257775, https://shop.mango.com/assets/rcs/pics/static/T8/fotos/S/87095741_99_D0.jpg?imwidth=493&imdensity=1&ts=1737729257775, https://shop.mango.com/assets/rcs/pics/static/T8/fotos/S/87095741_99.jpg?imwidth=493&imdensity=1&ts=1738242303653, https://shop.mango.com/assets/rcs/pics/static/T8/fotos/outfit/S/87095741_99-99999999_01.jpg?imwidth=493&imdensity=1&ts=1738242303653, https://shop.mango.com/assets/rcs/pics/static/T8/fotos/S/87095741_99_R.jpg?imwidth=493&imdensity=1&ts=1738242303653, https://shop.mango.com/assets/rcs/pics/static/T8/fotos/S/87095741_99_D1.jpg?imwidth=493&imdensity=1&ts=1738242303653, https://shop.mango.com/assets/rcs/pics/static/T8/fotos/S/87095741_99_D2.jpg?imwidth=493&imdensity=1&ts=1738242303653, https://shop.mango.com/assets/rcs/pics/static/T8/fotos/S/87095741_99_D3.jpg?imwidth=493&imdensity=1&ts=1737372948689, https://shop.mango.com/assets/rcs/pics/static/T8/fotos/S/87095741_99_D4.jpg?imwidth=493&imdensity=1&ts=1737372948689, https://shop.mango.com/assets/rcs/pics/static/T8/fotos/S/87095741_99_D5.jpg?imwidth=493&imdensity=1&ts=1737372948689, https://shop.mango.com/assets/rcs/pics/static/T8/fotos/S/87095741_99_D8.jpg?imwidth=493&imdensity=1&ts=1737729257775, https://shop.mango.com/assets/rcs/pics/static/T8/fotos/S/87095741_99_B.jpg?imwidth=493&imdensity=1&ts=1737729257775, https://shop.mango.com/assets/rcs/pics/static/T8/fotos/S/87095741_99_D0.jpg?imwidth=493&imdensity=1&ts=1737729257775"
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/snake-print-shirt-dress_77047686?c=30,77047686,Fluid fabric. Midi design. Straight Design. Shirt Collar. Animal print. Snake print. Long sleeve with buttoned cuffs. Button Closure at the Front. Belt loops. Decorative belt. Patch pockets. Available Plus. The model is 1.75 tall and is wearing a size 36.,"0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20","Available, Last Few Items, Available, Available, Available, Available, Last Few Items, Available, Available, Not Available, Not Available","https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77047686_30.jpg?imwidth=493&imdensity=1&ts=1723478817207, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/outfit/S/77047686_30-99999999_01.jpg?imwidth=493&imdensity=1&ts=1723478817207, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77047686_30_R.jpg?imwidth=493&imdensity=1&ts=1723478817207, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77047686_30_D1.jpg?imwidth=493&imdensity=1&ts=1723478817207, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77047686_30_D3.jpg?imwidth=493&imdensity=1&ts=1723194309727, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77047686_30_D4.jpg?imwidth=493&imdensity=1&ts=1723194309727, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77047686_30_D5.jpg?imwidth=493&imdensity=1&ts=1723194309727, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77047686_30_D8.jpg?imwidth=493&imdensity=1&ts=1722423912490, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77047686_30_B.jpg?imwidth=493&imdensity=1&ts=1722423912490, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77047686_30_D0.jpg?imwidth=493&imdensity=1&ts=1722423912490, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77047686_30.jpg?imwidth=493&imdensity=1&ts=1723478817207, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/outfit/S/77047686_30-99999999_01.jpg?imwidth=493&imdensity=1&ts=1723478817207, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77047686_30_R.jpg?imwidth=493&imdensity=1&ts=1723478817207, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77047686_30_D1.jpg?imwidth=493&imdensity=1&ts=1723478817207, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77047686_30_D3.jpg?imwidth=493&imdensity=1&ts=1723194309727, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77047686_30_D4.jpg?imwidth=493&imdensity=1&ts=1723194309727, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77047686_30_D5.jpg?imwidth=493&imdensity=1&ts=1723194309727, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77047686_30_D8.jpg?imwidth=493&imdensity=1&ts=1722423912490, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77047686_30_B.jpg?imwidth=493&imdensity=1&ts=1722423912490, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77047686_30_D0.jpg?imwidth=493&imdensity=1&ts=1722423912490"
